program_id;overlap_count;signature_length;jaccard_index
4396;4;30;0.1333
4772;4;30;0.1333
4776;4;30;0.1333
7494;4;30;0.1333
8577;4;30;0.1333
8867;5;30;0.1667
25722;4;30;0.1333
33264;4;30;0.1333
33686;4;30;0.1333
37558;4;30;0.1333
40345;4;30;0.1333
42965;4;30;0.1333
44476;4;30;0.1333
44692;4;30;0.1333
47248;4;30;0.1333
47252;4;30;0.1333
47282;4;30;0.1333
47290;4;30;0.1333
47317;4;30;0.1333
47329;4;30;0.1333
47332;4;30;0.1333
47379;4;30;0.1333
47383;4;30;0.1333
47399;4;30;0.1333
47480;4;30;0.1333
47488;4;30;0.1333
47512;4;30;0.1333
47516;4;30;0.1333
47573;4;30;0.1333
47586;4;30;0.1333
47588;4;30;0.1333
49716;4;30;0.1333
51583;4;30;0.1333
51662;4;30;0.1333
54326;4;30;0.1333
54327;4;30;0.1333
54332;4;30;0.1333
58581;4;30;0.1333
64226;4;30;0.1333
65424;4;30;0.1333
66481;4;30;0.1333
66530;4;30;0.1333
78309;4;30;0.1333
78584;4;30;0.1333
79424;5;30;0.1667
81031;4;30;0.1333
81032;4;30;0.1333
83026;4;30;0.1333
83033;4;30;0.1333
83034;4;30;0.1333
88680;4;30;0.1333
91855;4;30;0.1333
92163;4;30;0.1333
94938;4;30;0.1333
98258;4;30;0.1333
98261;4;30;0.1333
99483;6;30;0.2000
131912;4;30;0.1333
134491;4;30;0.1333
134501;4;30;0.1333
134502;4;30;0.1333
135711;4;30;0.1333
135941;4;30;0.1333
137505;4;30;0.1333
155095;4;30;0.1333
160749;4;30;0.1333
162802;4;30;0.1333
182619;4;30;0.1333
184390;4;30;0.1333
184514;4;30;0.1333
184515;4;30;0.1333
184592;4;30;0.1333
184737;4;30;0.1333
185828;4;30;0.1333
188219;4;30;0.1333
189378;6;30;0.2000
195459;4;30;0.1333
213045;4;30;0.1333
218986;4;30;0.1333
229803;4;30;0.1333
231001;4;30;0.1333
232935;4;30;0.1333
235498;4;30;0.1333
256736;4;30;0.1333
258835;4;30;0.1333
259287;4;30;0.1333
260775;4;30;0.1333
265102;4;30;0.1333
271647;4;30;0.1333
271675;4;30;0.1333
275505;5;30;0.1667
280098;4;30;0.1333
288156;4;30;0.1333
289133;4;30;0.1333
295012;5;30;0.1667
297464;4;30;0.1333
302392;4;30;0.1333
345070;5;30;0.1667
345089;5;30;0.1667
345897;4;30;0.1333
